0.024,67.3265,74.4643,70.491,69.9343,72.8493,65.7014,73.3811,66.326,560.474
0.025,64.2952,72.5406,67.6532,67.4482,69.4944,61.8123,71.474,63.4363,538.154
0.026,61.345,70.7956,64.7367,64.855,66.5101,57.6252,69.5208,59.128,514.517
0.027,58.4545,69.175,61.7406,62.1239,63.9306,53.4153,67.4604,57.7235,494.024
0.028,55.5896,67.6136,58.6646,59.2637,61.6478,49.4564,65.2598,57.784,475.279
0.029,52.7107,66.0454,55.5152,56.3237,59.4523,45.9538,62.9221,54.7865,453.71
0.03,49.7792,64.4128,52.3107,53.3848,57.1109,42.9991,60.4855,50.5733,431.056
0.031,46.766,62.6727,49.0811,50.5434,54.4485,40.5565,58.0154,48.2091,410.293
0.032,43.6577,60.7998,45.8688,47.8914,51.4102,38.4856,55.59,45.4625,389.166
0.033,40.4611,58.7861,42.7242,45.4953,48.0777,36.5893,53.2829,41.8533,367.27
0.034,37.2051,56.6344,39.6979,43.3806,44.6386,34.673,51.1463,40.4857,347.862
0.035,33.9382,54.3512,36.8335,41.5243,41.3173,32.5956,49.1972,39.5819,329.339
0.036,30.7244,51.9424,34.1581,39.8574,38.2967,30.3011,47.4113,35.3223,308.014
0.037,27.6356,49.4085,31.6752,38.2778,35.6567,27.8214,45.725,30.6662,286.866
0.038,24.7419,46.7434,29.3614,36.6695,33.3519,25.255,44.0462,29.1428,269.312
0.039,22.1033,43.9372,27.1674,34.9268,31.2367,22.726,42.2708,27.6089,251.977
0.04,19.7611,40.9811,25.023,32.9751,29.1257,20.3425,40.3024,24.0676,232.578
0.041,17.7314,37.8769,22.846,30.7877,26.8693,18.1648,38.072,21.3374,213.686
0.042,16.0029,34.6429,20.5554,28.3915,24.4118,16.1918,35.5524,18.9527,194.701
0.043,14.5367,31.3181,18.0838,25.8624,21.8144,14.3713,32.7657,14.4055,173.158
0.044,13.2707,27.9627,15.3901,23.311,19.2314,12.6261,29.7813,10.741,152.314
0.045,12.1265,24.6541,12.4675,20.8609,16.8483,10.8855,26.7054,10.6548,135.203
0.046,11.0189,21.4794,9.3492,18.6238,14.8069,9.11292,23.6636,10.0095,118.064
0.047,9.86537,18.5245,6.10613,16.6767,13.1422,7.31779,20.7799,6.5807,98.9933
0.048,8.5961,15.8583,2.8397,15.0473,11.7584,5.55071,18.1552,4.26628,82.0719
0.049,7.16125,13.5218,-0.330443,13.7067,10.4523,3.88216,15.8508,3.74704,67.9915
0.05,5.53592,11.5192,-3.28273,12.5758,8.97741,2.3742,13.879,2.04107,53.6198
0.051,3.72185,9.8136,-5.90916,11.5397,7.12865,1.05468,12.203,0.544245,40.0966
0.052,1.74501,8.32833,-8.13263,10.4695,4.81291,-0.0984254,10.7449,0.908904,28.7786
0.053,-0.349313,6.9582,-9.91744,9.24645,2.08433,-1.15399,9.40175,-0.679633,15.5903
0.054,-2.50385,5.5842,-11.2766,7.78256,-0.870642,-2.21045,8.06483,-5.29055,-0.720454
0.055,-4.65792,4.09107,-12.2711,6.03541,-3.79301,-3.3695,6.63988,-8.07405,-15.3992
0.056,-6.75605,2.38655,-13.003,4.01253,-6.43579,-4.70959,5.06276,-8.46841,-27.911
0.057,-8.7549,0.417889,-13.6027,1.7664,-8.64337,-6.26687,3.30897,-10.6161,-42.3907
0.058,-10.6282,-1.81739,-14.2109,-0.619637,-10.3991,-8.03143,1.39507,-13.8566,-58.1683
0.059,-12.3686,-4.26967,-14.9605,-3.05087,-11.8234,-9.95718,-0.628035,-15.6227,-72.681
0.06,-13.9865,-6.84349,-15.9596,-5.44127,-13.1249,-11.9844,-2.68821,-18.1493,-88.1776
0.061,-15.506,-9.41187,-17.2779,-7.73037,-14.5231,-14.0612,-4.70871,-22.0313,-105.25
0.062,-16.9588,-11.8356,-18.9371,-9.89278,-16.1687,-16.1601,-6.62427,-23.2465,-119.824
0.063,-18.3771,-13.9862,-20.9096,-11.939,-18.0934,-18.279,-8.39411,-22.4897,-132.468
0.064,-19.7867,-15.7656,-23.1223,-13.9073,-20.2037,-20.429,-10.0084,-24.5891,-147.812
0.065,-21.2013,-17.1224,-25.4682,-15.8492,-22.3193,-22.6121,-11.4872,-28.2755,-164.335
0.066,-22.6187,-18.0609,-27.8202,-17.8113,-24.244,-24.7996,-12.8726,-29.6531,-177.88
0.067,-24.0206,-18.6414,-30.048,-19.8192,-25.8375,-26.9186,-14.2154,-30.5619,-190.063
0.068,-25.3742,-18.9718,-32.0337,-21.8669,-27.064,-28.8543,-15.5595,-32.6805,-202.405
0.069,-26.6378,-19.189,-33.6868,-23.9134,-27.9993,-30.4709,-16.9291,-33.2295,-212.056
0.07,-27.767,-19.4377,-34.9531,-25.8886,-28.7941,-31.6468,-18.3178,-32.942,-219.747
0.071,-28.7224,-19.8465,-35.8175,-27.7074,-29.606,-32.3142,-19.6872,-35.5475,-229.248
0.072,-29.4765,-20.5094,-36.3029,-29.2875,-30.5286,-32.4882,-20.9712,-38.6229,-238.187
0.073,-30.0198,-21.4705,-36.4641,-30.5695,-31.5443,-32.2773,-22.0881,-38.1815,-242.615
0.074,-30.3636,-22.7188,-36.3769,-31.5317,-32.5192,-31.8694,-22.9566,-37.2178,-245.554
0.075,-30.5397,-24.1899,-36.1261,-32.1984,-33.244,-31.4928,-23.5133,-38.683,-249.987
0.076,-30.5982,-25.7765,-35.7946,-32.6384,-33.5088,-31.3608,-23.7283,-39.7944,-253.2
0.077,-30.6011,-27.3476,-35.4541,-32.9533,-33.1827,-31.6206,-23.6137,-40.0026,-254.776
0.078,-30.6142,-28.7698,-35.1596,-33.2589,-32.2711,-32.3142,-23.2251,-41.9855,-257.598
0.079,-30.6985,-29.9266,-34.945,-33.662,-30.9307,-33.3681,-22.6547,-43.6128,-259.799
0.08,-30.9015,-30.7388,-34.8267,-34.2391,-29.4325,-34.6137,-22.017,-42.005,-258.774
0.081,-31.2498,-31.1734,-34.8058,-35.0188,-28.0861,-35.8355,-21.4301,-40.9111,-258.511
0.082,-31.7456,-31.2475,-34.8749,-35.9747,-27.1502,-36.8306,-20.9948,-42.9177,-261.736
0.083,-32.365,-31.0228,-35.0234,-37.0286,-26.7593,-37.4661,-20.7774,-43.9408,-264.383
0.084,-33.0605,-30.5941,-35.243,-38.0643,-26.8909,-37.7139,-20.7987,-42.4994,-264.865
0.085,-33.7665,-30.0724,-35.5284,-38.9489,-27.3845,-37.6534,-21.0309,-41.8949,-266.28
0.086,-34.4078,-29.5666,-35.8769,-39.5583,-28.0036,-37.4405,-21.404,-41.5982,-267.856
0.087,-34.9089,-29.1659,-36.2842,-39.8014,-28.5175,-37.253,-21.8197,-39.5712,-267.322
0.088,-35.2031,-28.9289,-36.7414,-39.6364,-28.7746,-37.2273,-22.1713,-39.0249,-267.708
0.089,-35.2415,-28.8762,-37.2286,-39.0796,-28.7411,-37.4079,-22.3645,-41.4644,-270.404
0.09,-34.9983,-28.9929,-37.71,-38.2017,-28.493,-37.726,-22.3352,-42.2585,-270.716
0.091,-34.4742,-29.234,-38.134,-37.1142,-28.1682,-38.014,-22.0627,-40.5083,-267.71
0.092,-33.6948,-29.5377,-38.4352,-35.9481,-27.8954,-38.0548,-21.5729,-40.6675,-265.806
0.093,-32.7074,-29.8355,-38.5397,-34.8296,-27.7306,-37.6501,-20.9332,-42.4481,-264.674
0.094,-31.5738,-30.0674,-38.3738,-33.8579,-27.6256,-36.6888,-20.2394,-42.6417,-261.068
0.095,-30.362,-30.1914,-37.874,-33.0895,-27.4407,-35.1956,-19.5968,-42.9222,-256.672
0.096,-29.1368,-30.1873,-36.9997,-32.5321,-26.9967,-33.3412,-19.0997,-44.27,-252.564
0.097,-27.9525,-30.0587,-35.7419,-32.1478,-26.1492,-31.4089,-18.8143,-42.9358,-245.209
0.098,-26.8457,-29.8283,-34.1282,-31.8665,-24.8547,-29.7283,-18.7661,-39.3761,-235.394
0.099,-25.8326,-29.5294,-32.2246,-31.6053,-23.2033,-28.5909,-18.9355,-38.4948,-228.416
0.1,-24.9088,-29.1966,-30.1317,-31.2887,-21.4048,-28.1716,-19.2629,-39.2385,-223.603
0.101,-24.0516,-28.8556,-27.9735,-30.867,-19.7312,-28.4795,-19.6597,-37.5688,-217.187
0.102,-23.2264,-28.5185,-25.8846,-30.3274,-18.4325,-29.3536,-20.0263,-35.4249,-211.194
0.103,-22.3932,-28.1808,-23.9939,-29.6962,-17.6582,-30.5026,-20.2701,-35.05,-207.745
0.104,-21.5149,-27.8229,-22.408,-29.0313,-17.4096,-31.5816,-20.3221,-33.8595,-203.95
0.105,-20.5639,-27.4187,-21.1969,-28.4077,-17.541,-32.2814,-20.1473,-32.212,-199.769
0.106,-19.5273,-26.9426,-20.3831,-27.8988,-17.8091,-32.4086,-19.7488,-33.578,-198.296
0.107,-18.4103,-26.3798,-19.9377,-27.5583,-17.9551,-31.9301,-19.1632,-35.4931,-196.828
0.108,-17.2352,-25.7327,-19.7833,-27.406,-17.7897,-30.9728,-18.4493,-33.7723,-191.141
0.109,-16.0386,-25.0241,-19.8027,-27.4222,-17.2508,-29.7782,-17.6739,-31.3076,-184.298
0.11,-14.8655,-24.2954,-19.8534,-27.5504,-16.4149,-28.6253,-16.8957,-31.1257,-179.626
0.111,-13.7623,-23.6021,-19.7857,-27.7095,-15.4601,-27.7464,-16.1523,-30.3121,-174.53
0.112,-12.769,-23.0027,-19.4629,-27.811,-14.5944,-27.2573,-15.4527,-28.1577,-168.508
0.113,-11.9129,-22.5501,-18.7782,-27.7782,-13.9761,-27.1244,-14.7774,-27.5563,-164.453
0.114,-11.2032,-22.2773,-17.6694,-27.5638,-13.6554,-27.1792,-14.0849,-26.7732,-160.407
0.115,-10.6294,-22.1891,-16.1256,-27.1603,-13.5577,-27.1709,-13.3244,-23.3019,-153.459
0.116,-10.1612,-22.2581,-14.188,-26.6014,-13.5129,-26.8448,-12.4516,-21.1337,-147.152
0.117,-9.75368,-22.4265,-11.9449,-25.9546,-13.3228,-26.0209,-11.443,-22.8049,-143.671
0.118,-9.35262,-22.6134,-9.51871,-25.3049,-12.8351,-24.6515,-10.3076,-24.0405,-138.624
0.119,-8.90309,-22.7262,-7.05012,-24.7346,-12.0025,-22.8371,-9.09092,-23.277,-130.622
0.12,-8.35743,-22.676,-4.68062,-24.3026,-10.9002,-20.8004,-7.87155,-23.6843,-123.273
0.121,-7.68303,-22.3928,-2.53516,-24.0286,-9.69825,-18.8241,-6.75062,-24.4144,-116.327
0.122,-6.86779,-21.8392,-0.707537,-23.8855,-8.5965,-17.1706,-5.8349,-23.1178,-108.02
0.123,-5.92287,-21.0176,0.748857,-23.8015,-7.74873,-16.0077,-5.21777,-22.6697,-101.637
0.124,-4.88207,-19.9715,1.82248,-23.673,-7.20302,-15.3618,-4.96115,-24.232,-98.4621
0.125,-3.7981,-18.7779,2.5424,-23.3838,-6.88258,-15.1122,-5.08247,-23.1903,-93.6849
0.126,-2.73592,-17.536,2.96894,-22.8296,-6.61334,-15.0274,-5.54908,-19.04,-86.3625
0.127,-1.76411,-16.3492,3.18267,-21.9405,-6.18921,-14.8334,-6.28154,-16.5988,-80.7741
0.128,-0.945866,-15.3093,3.27212,-20.6966,-5.45249,-14.2907,-7.16543,-15.8454,-76.4338
0.129,-0.33055,-14.4776,3.32123,-19.1364,-4.35842,-13.2637,-8.06967,-13.8498,-70.165
0.13,0.0533351,-13.8755,3.3993,-17.3517,-3.00039,-11.7553,-8.86811,-12.5414,-63.9398
0.131,0.20191,-13.4788,3.55582,-15.4739,-1.58597,-9.90457,-9.45983,-13.0911,-59.2365
0.132,0.136666,-13.2216,3.8162,-13.6509,-0.370876,-7.94541,-9.78508,-11.8922,-52.9132
0.133,-0.0983436,-13.009,4.18634,-12.0222,0.425568,-6.1402,-9.83343,-9.33109,-45.8223
0.134,-0.442233,-12.7323,4.65682,-10.6944,0.695327,-4.70814,-9.64278,-9.93691,-42.8047
0.135,-0.82539,-12.2877,5.20955,-9.72406,0.478161,-3.7674,-9.28988,-12.1992,-42.406
0.136,-1.17844,-11.5952,5.82489,-9.10936,-0.0509845,-3.30938,-8.87345,-11.6682,-39.9601
0.137,-1.44104,-10.613,6.48648,-8.79399,-0.639702,-3.20813,-8.49404,-10.0229,-36.7263
0.138,-1.56911,-9.34551,7.18507,-8.68032,-1.04178,-3.26222,-8.23464,-9.52008,-34.4686
0.139,-1.53972,-7.84433,7.91736,-8.65021,-1.09542,-3.25435,-8.14469,-7.65627,-30.2676
0.14,-1.35298,-6.20119,8.68351,-8.58813,-0.771323,-3.00983,-8.2318,-4.78422,-24.256
0.141,-1.03003,-4.53376,9.48143,-8.40244,-0.172645,-2.44068,-8.46166,-4.53865,-20.0984
0.142,-0.608599,-2.96582,10.3004,-8.04013,0.51024,-1.55914,-8.76638,-4.84965,-15.9791
0.143,-0.136049,-1.60944,11.1179,-7.49268,1.07336,-0.462391,-9.05895,-1.90947,-8.47777
0.144,0.338735,-0.546484,11.8972,-6.79177,1.37372,0.707004,-9.25159,1.09889,-1.17434
0.145,0.77345,0.184045,12.5884,-5.99633,1.37716,1.80894,-9.27346,0.909517,2.37176
0.146,1.13909,0.591416,13.1334,-5.17462,1.16175,2.74888,-9.08442,0.514898,5.03038
0.147,1.42454,0.729325,13.4723,-4.38573,0.878269,3.50182,-8.68224,1.04682,7.98507
0.148,1.63815,0.683315,13.5542,-3.6643,0.682797,4.11167,-8.10192,-0.100164,8.80373
0.149,1.80619,0.556588,13.3465,-3.01219,0.666708,4.66979,-7.40741,-1.156,9.47015
0.15,1.96834,0.451485,12.8442,-2.39919,0.813904,5.276,-6.67817,0.638592,12.9152
0.151,2.17136,0.453001,12.0743,-1.77198,0.999808,6.00178,-5.99221,1.66492,15.601
0.152,2.46101,0.614749,11.0979,-1.06965,1.03502,6.86374,-5.41078,-0.5514,15.0406
0.153,2.87451,0.952393,10.0052,-0.241571,0.738539,7.81522,-4.96696,-1.72511,15.4522
0.154,3.43397,1.44398,8.90698,0.73595,0.0127353,8.75855,-4.66051,-0.26512,18.3665
0.155,4.14207,2.03742,7.92032,1.84899,-1.10667,9.57533,-4.46042,0.250973,20.208
0.156,4.98079,2.66281,7.15314,3.04379,-2.44675,10.1608,-4.31428,0.0608857,21.3012
0.157,5.91324,3.24825,6.6888,4.23427,-3.74193,10.4519,-4.1626,1.41295,24.0449
0.158,6.88848,3.7352,6.57367,5.31727,-4.71312,10.4415,-3.95432,1.61419,25.9029
0.159,7.84847,4.08935,6.80834,6.19294,-5.15534,10.1765,-3.66108,-0.632324,25.6668
0.16,8.73612,4.30708,7.346,6.78586,-5.00206,9.73655,-3.28588,-0.806507,27.8172
0.161,9.50352,4.41472,8.09689,7.06226,-4.34556,9.21049,-2.86543,1.84335,32.9202
0.162,10.1186,4.46376,8.93972,7.03895,-3.40577,8.67113,-2.46435,2.59792,35.96
0.163,10.57,4.51947,9.73618,6.7825,-2.45763,8.15964,-2.16267,1.50907,36.6565
0.164,10.8683,4.64719,10.3502,6.39805,-1.74492,7.68567,-2.03915,2.0249,38.1902
0.165,11.045,4.89748,10.6674,6.01,-1.40818,7.239,-2.154,2.67212,38.9688
0.166,11.1471,5.29568,10.6081,5.73792,-1.45157,6.80918,-2.53393,1.92298,37.5355
0.167,11.2304,5.83488,10.1389,5.67369,-1.75901,6.40222,-3.1635,2.9264,37.284
0.168,11.3513,6.47699,9.27689,5.86376,-2.15106,6.04988,-3.98398,5.41472,38.2985
0.169,11.5581,7.15976,8.08618,6.30042,-2.46095,5.80552,-4.90134,4.80096,36.3486
0.17,11.8835,7.8075,6.66853,6.92418,-2.59989,5.72616,-5.80137,2.22494,32.8335
0.171,12.34,8.34541,5.14799,7.63648,-2.58769,5.85089,-6.56891,2.26976,32.4339
0.172,12.9173,8.71488,3.65286,8.3205,-2.53847,6.17936,-7.10819,3.42714,33.5654
0.173,13.5839,8.88249,2.29837,8.86587,-2.60797,6.66228,-7.36026,2.90047,33.2251
0.174,14.2912,8.84644,1.17208,9.19154,-2.9218,7.20665,-7.31375,3.04084,33.5132
0.175,14.9806,8.6364,0.32332,9.26282,-3.515,7.69754,-7.00755,4.35657,34.7347
0.176,15.5919,8.30721,-0.24121,9.09849,-4.30461,8.03067,-6.52416,3.64796,33.6063
0.177,16.0723,7.9282,-0.555686,8.76716,-5.10877,8.14471,-5.97481,2.56466,31.8378
0.178,16.3836,7.57003,-0.686451,8.37297,-5.70603,8.04402,-5.47959,5.04155,33.5401
0.179,16.5081,7.28859,-0.720014,8.03426,-5.91358,7.80122,-5.1462,8.23985,36.0922
0.18,16.4514,7.1142,-0.749687,7.85993,-5.65794,7.53746,-5.05165,8.3121,35.8158
0.181,16.2417,7.04629,-0.860462,7.92759,-5.01049,7.38562,-5.22877,7.97548,35.477
0.182,15.9256,7.05384,-1.11761,8.26868,-4.17294,7.44817,-5.66188,9.12438,36.8682
0.183,15.5619,7.08157,-1.55923,8.86338,-3.41833,7.75998,-6.29147,9.01368,37.0115
0.184,15.213,7.06126,-2.19399,9.64578,-3.00557,8.27041,-7.02613,8.25169,36.2165
0.185,14.9365,6.92699,-3.00256,10.5184,-3.09792,8.85129,-7.76042,9.66149,37.0337
0.186,14.7766,6.62784,-3.94479,11.3723,-3.71227,9.3301,-8.39444,10.3935,36.4489
0.187,14.7589,6.1393,-4.96966,12.1095,-4.71853,9.54083,-8.85136,7.60007,31.6091
0.188,14.8865,5.47052,-6.02295,12.6599,-5.88682,9.37479,-9.08976,5.36219,26.7544
0.189,15.1401,4.66324,-7.05697,12.9934,-6.96629,8.81821,-9.10862,6.20147,24.6846
0.19,15.4814,3.78538,-8.03641,13.1213,-7.76758,7.96342,-8.94337,6.47265,22.0767
0.191,15.8588,2.91871,-8.9407,13.0887,-8.22013,6.9889,-8.65524,5.36341,18.4025
0.192,16.2157,2.14621,-9.76253,12.96,-8.38398,6.11061,-8.31633,5.61394,16.5835
0.193,16.4983,1.53434,-10.5034,12.7994,-8.41528,5.52159,-7.99258,5.62395,15.0663
0.194,16.664,1.12054,-11.1671,12.6543,-8.4976,5.33411,-7.72973,3.43872,11.8172
0.195,16.6872,0.907518,-11.7545,12.5416,-8.76678,5.54458,-7.54378,2.82236,10.4382
0.196,16.5632,0.862738,-12.2584,12.4436,-9.25638,6.03123,-7.41893,5.2453,12.2123
0.197,16.3081,0.923851,-12.6618,12.312,-9.88386,6.58739,-7.3127,6.00473,12.2777
0.198,15.9562,1.00979,-12.9382,12.0811,-10.4835,6.98266,-7.16762,4.17569,9.61605
0.199,15.5543,1.03635,-13.0565,11.685,-10.8718,7.03146,-6.92599,3.80907,8.26195
0.2,15.1543,0.932543,-12.9885,11.0772,-10.9208,6.65182,-6.54536,4.56542,7.92663
0.201,14.805,0.654752,-12.7164,10.246,-10.6121,5.89516,-6.01063,3.96781,6.22962
0.202,14.5444,0.194785,-12.2413,9.22281,-10.0499,4.93645,-5.3402,4.24882,5.51583
0.203,14.3937,-0.419346,-11.5882,8.08122,-9.42737,4.02773,-4.58484,6.23475,6.71762
0.204,14.3535,-1.12919,-10.8091,6.92582,-8.96038,3.42637,-3.81874,5.75449,5.74278
0.205,14.4039,-1.85765,-9.98146,5.87374,-8.80785,3.31906,-3.12552,2.87925,2.70343
0.206,14.5068,-2.52359,-9.19904,5.03204,-9.01187,3.7652,-2.58104,2.47414,2.46265
0.207,14.6118,-3.05726,-8.56224,4.47597,-9.47861,4.67508,-2.23697,3.95753,4.38527
0.208,14.6631,-3.41288,-8.16381,4.23208,-10.0078,5.83137,-2.10848,3.47821,4.51178
0.209,14.6084,-3.5791,-8.07499,4.27135,-10.3611,6.94775,-2.16896,2.56431,4.20768
0.21,14.4058,-3.58091,-8.33332,4.51272,-10.3436,7.74993,-2.35278,3.22164,5.27953
0.211,14.0307,-3.47543,-8.93334,4.83773,-9.87374,8.05416,-2.5662,2.84993,4.92383
0.212,13.4788,-3.34041,-9.82409,5.11228,-9.01217,7.82164,-2.70426,1.7888,3.32064
0.213,12.7671,-3.25765,-10.913,5.21278,-7.94182,7.17128,-2.67042,4.05634,4.42454
0.214,11.9307,-3.29756,-12.076,5.04988,-6.90488,6.34784,-2.39506,7.87959,6.53458
0.215,11.0185,-3.50527,-13.1719,4.5855,-6.1198,5.65165,-1.84945,8.65964,5.26879
0.216,10.0844,-3.88982,-14.0619,3.84069,-5.70505,5.35423,-1.05245,8.39776,2.96782
0.217,9.17999,-4.42099,-14.6262,2.89121,-5.6411,5.61934,-0.0680421,10.1997,3.13393
0.218,8.34619,-5.03469,-14.7806,1.8529,-5.77868,6.45371,1.00607,11.4751,3.53997
0.219,7.60696,-5.64494,-14.4886,0.859068,-5.89211,7.70342,2.05562,11.1273,3.32677
0.22,6.96545,-6.16094,-13.7663,0.0353159,-5.75869,9.09682,2.97116,11.9251,5.30794
0.221,6.40343,-6.50344,-12.6805,-0.52352,-5.23377,10.3194,3.66812,12.361,7.8106
0.222,5.88397,-6.62239,-11.3399,-0.769136,-4.2968,11.1003,4.1021,9.19954,7.25765
0.223,5.35695,-6.50745,-9.88013,-0.706155,-3.0521,11.2859,4.27689,5.82995,6.60383
0.224,4.76683,-6.19152,-8.446,-0.38745,-1.68472,10.8804,4.24372,5.93282,9.11404
0.225,4.06134,-5.74869,-7.1726,0.100109,-0.389028,10.04,4.0915,6.26432,11.2469
0.226,3.19978,-5.2797,-6.16816,0.655555,0.700776,9.02568,3.93044,4.77823,10.8426
0.227,2.16021,-4.89454,-5.50139,1.186,1.55562,8.12592,3.8716,4.58512,11.0885
0.228,0.94367,-4.69261,-5.19492,1.62537,2.25256,7.5742,4.00728,5.57669,12.0922
0.229,-0.424515,-4.74517,-5.22516,1.94552,2.93249,7.48427,4.39523,5.12924,11.4919
0.23,-1.89717,-5.08228,-5.5291,2.15795,3.73303,7.82256,5.04972,5.69754,11.9522
0.231,-3.41056,-5.68601,-6.01515,2.30692,4.71909,8.42379,5.94149,9.29587,15.5754
0.232,-4.89217,-6.49198,-6.57774,2.45413,5.8399,9.04646,7.00515,11.4157,17.7995
0.233,-6.26971,-7.40168,-7.11314,2.66014,6.93063,9.44809,8.15364,9.9263,16.3343
0.234,-7.48023,-8.29772,-7.5323,2.96626,7.75866,9.45957,9.29562,9.02527,15.1951
0.235,-8.47776,-9.06408,-7.77022,3.38168,8.10073,9.03788,10.3533,9.52443,15.0859
0.236,-9.23888,-9.6054,-7.79181,3.87857,7.8225,8.2794,11.276,8.33787,12.9583
0.237,-9.7648,-9.86293,-7.5928,4.39629,6.93372,7.39253,12.0473,6.83355,10.3829
0.238,-10.0804,-9.82156,-7.19482,4.85436,5.59735,6.63567,12.6845,6.9841,9.65917
0.239,-10.2299,-9.51174,-6.63739,5.17091,4.09001,6.24193,13.2311,5.56759,7.92249
0.24,-10.2698,-9.00071,-5.96922,5.28245,2.72395,6.35034,13.7434,2.03232,4.8927
0.241,-10.2607,-8.37739,-5.23913,5.15994,1.75811,6.96397,14.2749,1.27589,5.55557
0.242,-10.2586,-7.73742,-4.48861,4.81814,1.32741,7.94809,14.8619,3.42628,9.89711
0.243,-10.3075,-7.16275,-3.74734,4.31513,1.41401,9.06567,15.5133,3.90142,12.9919
0.244,-10.4337,-6.70841,-3.033,3.7425,1.86919,10.0402,16.2068,3.24579,14.9294
0.245,-10.6428,-6.39333,-2.35464,3.20746,2.47453,10.6286,16.893,4.09804,17.9108
0.246,-10.921,-6.19953,-1.71719,2.81123,3.02245,10.6805,17.5055,4.21866,19.4006
0.247,-11.2377,-6.07768,-1.12841,2.62715,3.38413,10.1726,17.9766,2.78117,18.4979
0.248,-11.5522,-5.95939,-0.602898,2.68474,3.5443,9.20704,18.253,3.39892,18.9735
0.249,-11.8208,-5.77174,-0.166589,2.96283,3.58951,7.97394,18.31,5.16406,20.2412
0.25,-12.0045,-5.45476,0.144665,3.39313,3.65633,6.69539,18.1601,3.53184,18.1222
0.251,-12.0763,-4.97364,0.288535,3.87321,3.86233,5.5648,17.854,0.30657,14.6995
0.252,-12.0256,-4.32549,0.223479,4.28797,4.2463,4.69985,17.4734,-0.286856,14.293
0.253,-11.8609,-3.54023,-0.0817766,4.5338,4.74096,4.122,17.1175,-0.142948,14.8884
0.254,-11.6082,-2.67496,-0.640538,4.54078,5.18906,3.7664,16.8848,-1.22101,14.2363
0.255,-11.3074,-1.80328,-1.43879,4.28808,5.39711,3.51664,16.8534,-0.908029,14.5978
0.256,-11.006,-1.00101,-2.43108,3.81001,5.20947,3.24899,17.0656,0.274194,15.1702
0.257,-10.7515,-0.333322,-3.54132,3.18964,4.57382,2.87682,17.5181,-1.12546,12.4068
0.258,-10.5838,0.157726,-4.66869,2.54362,3.57201,2.37795,18.1605,-2.7455,8.81385
0.259,-10.528,0.458875,-5.6985,1.99908,2.40426,1.79651,18.9033,-0.888103,8.44739
0.26,-10.5904,0.585342,-6.51651,1.66808,1.33116,1.22458,19.6335,1.12096,8.45663
0.261,-10.7561,0.574776,-7.02333,1.62558,0.591692,0.767233,20.2342,0.182004,6.19609
0.262,-10.9906,0.477613,-7.14919,1.89468,0.325699,0.506091,20.6062,-0.617605,5.05287
0.263,-11.2448,0.343638,-6.86547,2.44217,0.529049,0.471323,20.6861,-0.241363,6.1206
0.264,-11.4615,0.211201,-6.19074,3.18541,1.05521,0.632079,20.4579,-1.27474,6.61482
0.265,-11.5836,0.0993146,-5.19103,4.00884,1.6655,0.906638,19.9554,-1.91094,7.95014
0.266,-11.5633,0.0040189,-3.97178,4.78649,2.10886,1.19015,19.2565,0.442779,12.2537
0.267,-11.3694,-0.0989353,-2.66588,5.40582,2.20456,1.38706,18.4678,2.04212,15.3731
